SK_ID_CURR,split
424407,train
424408,train
424409,train
424412,train
424413,train
424414,train
424415,train
424416,train
424417,train
424422,train
424423,train
424424,train
424425,train
424426,train
424427,train
424428,train
424430,train
424432,train
424433,train
424436,train
424437,train
424441,train
424443,train
424445,train
424447,train
424448,train
424449,train
424450,train
424451,train
424452,train
424454,train
424455,train
424457,train
424458,train
424459,train
424460,train
424462,train
424464,train
424465,train
424467,train
424468,train
424470,train
424471,train
424474,train
424475,train
424477,train
424482,train
424484,train
424485,train
424486,train
424489,train
424490,train
424492,train
424493,train
424494,train
424498,train
424499,train
424500,train
424503,train
424505,train
424507,train
424508,train
424511,train
424512,train
424513,train
424514,train
424515,train
424516,train
424517,train
424518,train
424519,train
424520,train
424521,train
424522,train
424524,train
424525,train
424526,train
424527,train
424528,train
424532,train
424535,train
424536,train
424538,train
424539,train
424540,train
424541,train
424543,train
424544,train
424545,train
424548,train
424550,train
424551,train
424552,train
424554,train
424555,train
424557,train
424560,train
424561,train
424562,train
424563,train
424564,train
424566,train
424567,train
424570,train
424571,train
424574,train
424575,train
424577,train
424578,train
424579,train
424580,train
424583,train
424584,train
424585,train
424586,train
424587,train
424588,train
424589,train
424591,train
424592,train
424595,train
424596,train
424597,train
424598,train
424599,train
424600,train
424601,train
424602,train
424604,train
424606,train
424607,train
424608,train
424609,train
424611,train
424612,train
424613,train
424614,train
424615,train
424616,train
424617,train
424618,train
424619,train
424620,train
424621,train
424623,train
424624,train
424625,train
424627,train
424628,train
424629,train
424630,train
424631,train
424633,train
424634,train
424635,train
424636,train
424638,train
424642,train
424643,train
424644,train
424646,train
424647,train
424648,train
424649,train
424650,train
424651,train
424652,train
424655,train
424659,train
424660,train
424661,train
424662,train
424664,train
424665,train
424666,train
424668,train
424669,train
424674,train
424675,train
424676,train
424677,train
424678,train
424679,train
424681,train
424683,train
424684,train
424686,train
424687,train
424688,train
424689,train
424691,train
424692,train
424694,train
424695,train
424697,train
424698,train
424699,train
424700,train
424701,train
424702,train
424703,train
424704,train
424705,train
424706,train
424707,train
424710,train
424714,train
424715,train
424717,train
424718,train
424720,train
424721,train
424722,train
424723,train
424727,train
424728,train
424729,train
424731,train
424735,train
424736,train
424737,train
424738,train
424739,train
424740,train
424741,train
424742,train
424743,train
424744,train
424747,train
424750,train
424751,train
424752,train
424754,train
424757,train
424759,train
424761,train
424763,train
424767,train
424768,train
424769,train
424771,train
424772,train
424774,train
424775,train
424776,train
424777,train
424778,train
424779,train
424781,train
424782,train
424785,train
424786,train
424787,train
424788,train
424789,train
424792,train
424793,train
424795,train
424796,train
424798,train
424799,train
424801,train
424802,train
424803,train
424804,train
424805,train
424806,train
424808,train
424810,train
424811,train
424815,train
424818,train
424819,train
424821,train
424824,train
424829,train
424842,train
424844,train
424855,train
424858,train
424859,train
424860,train
424861,train
424862,train
424863,train
424864,train
424866,train
424867,train
424868,train
424869,train
424870,train
424871,train
424872,train
424873,train
424877,train
424878,train
424879,train
424880,train
424881,train
424882,train
424884,train
424885,train
424886,train
424887,train
424888,train
424892,train
424893,train
424894,train
424895,train
424896,train
424897,train
424898,train
424899,train
424900,train
424902,train
424903,train
424904,train
424905,train
424908,train
424910,train
424912,train
424913,train
424914,train
424915,train
424916,train
424919,train
424920,train
424921,train
424922,train
424925,train
424927,train
424928,train
424929,train
424930,train
424931,train
424934,train
424935,train
424936,train
424940,train
424941,train
424942,train
424943,train
424944,train
424946,train
424948,train
424949,train
424951,train
424952,train
424954,train
424955,train
424957,train
424958,train
424959,train
424960,train
424961,train
424963,train
424966,train
424967,train
424970,train
424972,train
424974,train
424977,train
424978,train
424980,train
424981,train
424982,train
424983,train
424985,train
424987,train
424988,train
424989,train
424990,train
424991,train
424992,train
424996,train
424997,train
424998,train
424999,train
425000,train
425005,train
425008,train
425010,train
425011,train
425012,train
425013,train
425014,train
425015,train
425016,train
425017,train
425019,train
425020,train
425021,train
425023,train
425026,train
425027,train
425028,train
425029,train
425030,train
425033,train
425036,train
425038,train
425040,train
425042,train
425044,train
425045,train
425046,train
425048,train
425049,train
425050,train
425052,train
425053,train
425057,train
425058,train
425061,train
425062,train
425063,train
425064,train
425067,train
425069,train
425070,train
425071,train
425072,train
425074,train
425076,train
425077,train
425078,train
425079,train
425080,train
425081,train
425082,train
425084,train
425086,train
425087,train
425090,train
425091,train
425092,train
425094,train
425097,train
425098,train
425099,train
425100,train
425101,train
425102,train
425105,train
425106,train
425109,train
425111,train
425112,train
425113,train
425114,train
425116,train
425117,train
425118,train
425120,train
425121,train
425123,train
425124,train
425126,train
425127,train
425128,train
425129,train
425131,train
425133,train
425134,train
425136,train
425138,train
425140,train
425141,train
425143,train
425144,train
425145,train
425147,train
425148,train
425149,train
425150,train
425151,train
425152,train
425153,train
425154,train
425155,train
425157,train
425159,train
425160,train
425163,train
425164,train
425165,train
425166,train
425167,train
425168,train
425169,train
425170,train
425172,train
425173,train
425174,train
425175,train
425178,train
425179,train
425180,train
425181,train
425182,train
425183,train
425185,train
425186,train
425187,train
425189,train
425190,train
425193,train
425196,train
425197,train
425198,train
425199,train
425200,train
425203,train
425204,train
425205,train
425206,train
425207,train
425208,train
425209,train
425210,train
425211,train
425212,train
425214,train
425216,train
425218,train
425219,train
425220,train
425221,train
425222,train
425223,train
425224,train
425225,train
425226,train
425227,train
425228,train
425229,train
425232,train
425233,train
425234,train
425236,train
425239,train
425241,train
425243,train
425244,train
425247,train
425248,train
425250,train
425251,train
425252,train
425253,train
425255,train
425256,train
425257,train
425258,train
425259,train
425262,train
425263,train
425264,train
425266,train
425267,train
425268,train
425270,train
425273,train
425275,train
425276,train
425278,train
425279,train
425282,train
425283,train
425284,train
425285,train
425286,train
425287,train
425290,train
425292,train
425294,train
425296,train
425299,train
425300,train
425302,train
425303,train
425304,train
425305,train
425308,train
425309,train
425311,train
425316,train
425318,train
425319,train
425320,train
425322,train
425324,train
425327,train
425328,train
425331,train
425332,train
425333,train
425334,train
425335,train
425337,train
425339,train
425340,train
425342,train
425346,train
425347,train
425348,train
425350,train
425351,train
425353,train
425354,train
425355,train
425358,train
425359,train
425363,train
425365,train
425366,train
425367,train
425370,train
425377,train
425387,train
425393,train
425402,train
425422,train
425427,train
425428,train
425436,train
425443,train
425445,train
425452,train
425465,train
425466,train
425467,train
425468,train
425470,train
425471,train
425472,train
425474,train
425479,train
425480,train
425481,train
425482,train
425483,train
425484,train
425485,train
425486,train
425487,train
425488,train
425489,train
425490,train
425491,train
425492,train
425493,train
425494,train
425495,train
425496,train
425497,train
425498,train
425500,train
425501,train
425502,train
425504,train
425505,train
425507,train
425512,train
425513,train
425514,train
425515,train
425516,train
425517,train
425519,train
425521,train
425522,train
425524,train
425527,train
425528,train
425529,train
425530,train
425531,train
425533,train
425534,train
425535,train
425537,train
425538,train
425539,train
425541,train
425542,train
425543,train
425545,train
425546,train
425547,train
425550,train
425551,train
425552,train
425553,train
425554,train
425555,train
425556,train
425557,train
425558,train
425560,train
425562,train
425563,train
425564,train
425565,train
425567,train
425568,train
425569,train
425570,train
425571,train
425574,train
425575,train
425576,train
425577,train
425578,train
425579,train
425580,train
425581,train
425582,train
425583,train
425585,train
425586,train
425587,train
425588,train
425589,train
425590,train
425591,train
425592,train
425594,train
425596,train
425597,train
425598,train
425599,train
425600,train
425602,train
425606,train
425607,train
425609,train
425610,train
425611,train
425612,train
425614,train
425615,train
425617,train
425618,train
425619,train
425620,train
425621,train
425622,train
425623,train
425628,train
425629,train
425630,train
425631,train
425632,train
425633,train
425634,train
425635,train
425636,train
425638,train
425640,train
425641,train
425642,train
425643,train
425645,train
425646,train
425647,train
425648,train
425649,train
425650,train
425651,train
425653,train
425654,train
425655,train
425656,train
425658,train
425659,train
425661,train
425662,train
425663,train
425664,train
425666,train
425667,train
425669,train
425670,train
425672,train
425673,train
425674,train
425675,train
425676,train
425678,train
425679,train
425681,train
425682,train
425683,train
425684,train
425686,train
425689,train
425691,train
425692,train
425693,train
425694,train
425695,train
425696,train
425697,train
425698,train
425699,train
425701,train
425702,train
425703,train
425705,train
425707,train
425708,train
425709,train
425710,train
425712,train
425715,train
425716,train
425718,train
425719,train
425720,train
425723,train
425724,train
425727,train
425728,train
425731,train
425733,train
425734,train
425737,train
425738,train
425739,train
425740,train
425743,train
425744,train
425745,train
425747,train
425749,train
425751,train
425752,train
425753,train
425754,train
425756,train
425757,train
425759,train
425760,train
425762,train
425764,train
425766,train
425767,train
425770,train
425771,train
425774,train
425775,train
425776,train
425778,train
425779,train
425780,train
425782,train
425784,train
425786,train
425788,train
425790,train
425791,train
425794,train
425795,train
425797,train
425798,train
425799,train
425800,train
425801,train
425802,train
425803,train
425804,train
425805,train
425808,train
425811,train
425812,train
425813,train
425814,train
425816,train
425817,train
425819,train
425821,train
425822,train
425826,train
425828,train
425831,train
425832,train
425833,train
425834,train
425837,train
425840,train
425842,train
425843,train
425844,train
425846,train
425847,train
425848,train
425850,train
425851,train
425853,train
425855,train
425857,train
425863,train
425864,train
425866,train
425868,train
425870,train
425871,train
425872,train
425874,train
425876,train
425878,train
425879,train
425881,train
425882,train
425884,train
425885,train
425886,train
425888,train
425890,train
425891,train
425892,train
425893,train
425894,train
425895,train
425896,train
425897,train
425898,train
425900,train
425901,train
425902,train
425903,train
425908,train
425910,train
425912,train
425915,train
425919,train
425920,train
425922,train
425926,train
425927,train
425928,train
425929,train
425930,train
425931,train
425934,train
425935,train
425936,train
425937,train
425940,train
425941,train
425942,train
425949,train
425963,train
425973,train
425975,train
425977,train
425978,train
425980,train
425981,train
425982,train
425984,train
425986,train
425987,train
425988,train
425990,train
425991,train
425992,train
425994,train
425995,train
425996,train
425997,train
425998,train
425999,train
426000,train
426001,train
426003,train
426004,train
426005,train
426006,train
426007,train
426008,train
426009,train
426010,train
426011,train
426012,train
426013,train
426014,train
426015,train
426016,train
426017,train
426018,train
426019,train
426021,train
426022,train
426023,train
426024,train
426025,train
426026,train
426027,train
426028,train
426032,train
426034,train
426035,train
426037,train
426038,train
426039,train
426040,train
426041,train
426042,train
426043,train
426045,train
426047,train
426049,train
426054,train
426055,train
426056,train
426057,train
426059,train
426060,train
426061,train
426062,train
426063,train
426064,train
426065,train
426066,train
426067,train
426069,train
426070,train
426071,train
426072,train
426073,train
426074,train
426077,train
426079,train
426080,train
426081,train
426083,train
426084,train
426086,train
426087,train
426088,train
426090,train
426091,train
426092,train
426094,train
426096,train
426098,train
426099,train
426100,train
426101,train
426102,train
426105,train
426106,train
426107,train
426108,train
426109,train
426110,train
426111,train
426113,train
426114,train
426115,train
426116,train
426117,train
426118,train
426119,train
426120,train
426126,train
426127,train
426128,train
426129,train
426130,train
426131,train
426133,train
426135,train
426136,train
426137,train
426138,train
426139,train
426142,train
426144,train
426145,train
426147,train
426148,train
426150,train
426151,train
426152,train
426155,train
426157,train
426158,train
426160,train
426161,train
426162,train
426164,train
426165,train
426167,train
426168,train
426170,train
426171,train
426172,train
426174,train
426175,train
426176,train
426177,train
426178,train
426179,train
426180,train
426181,train
426182,train
426183,train
426184,train
426185,train
426186,train
426188,train
426190,train
426191,train
426193,train
426197,train
426198,train
426199,train
426200,train
426201,train
426203,train
426204,train
426205,train
426206,train
426208,train
426211,train
426212,train
426213,train
426215,train
426216,train
426217,train
426219,train
426220,train
426222,train
426223,train
426224,train
426225,train
426226,train
426227,train
426230,train
426231,train
426232,train
426237,train
426238,train
426239,train
426242,train
426243,train
426244,train
426245,train
426246,train
426249,train
426250,train
426251,train
426252,train
426253,train
426254,train
426255,train
426258,train
426259,train
426260,train
426261,train
426262,train
426263,train
426264,train
426265,train
426266,train
426268,train
426269,train
426270,train
426273,train
426274,train
426276,train
426277,train
426278,train
426279,train
426280,train
426281,train
426284,train
426285,train
426288,train
426289,train
426290,train
426292,train
426294,train
426295,train
426298,train
426299,train
426300,train
426301,train
426303,train
426305,train
426306,train
426307,train
426308,train
426309,train
426310,train
426311,train
426312,train
426313,train
426314,train
426315,train
426316,train
426317,train
426318,train
426319,train
426321,train
426323,train
426324,train
426325,train
426327,train
426329,train
426331,train
426333,train
426334,train
426335,train
426336,train
426337,train
426339,train
426341,train
426344,train
426345,train
426346,train
426348,train
426350,train
426351,train
426355,train
426356,train
426357,train
426358,train
426359,train
426360,train
426361,train
426362,train
426363,train
426364,train
426365,train
426367,train
426369,train
426370,train
426371,train
426372,train
426373,train
426374,train
426376,train
426377,train
426378,train
426379,train
426380,train
426381,train
426384,train
426385,train
426386,train
426388,train
426390,train
426391,train
426392,train
426393,train
426394,train
426395,train
426397,train
426398,train
426399,train
426400,train
426401,train
426402,train
426403,train
426404,train
426407,train
426408,train
426409,train
426410,train
426411,train
426412,train
426413,train
426415,train
426416,train
426417,train
426419,train
426420,train
426421,train
426425,train
426426,train
426427,train
426428,train
426429,train
426431,train
426432,train
426435,train
426438,train
426440,train
426441,train
426442,train
426443,train
426446,train
426447,train
426448,train
426449,train
426450,train
426451,train
426452,train
426453,train
426454,train
426455,train
426456,train
426457,train
426458,train
426461,train
426462,train
426463,train
426464,train
426465,train
426468,train
426472,train
426476,train
426477,train
426478,train
426479,train
426480,train
426481,train
426482,train
426484,train
426485,train
426486,train
426487,train
426489,train
426490,train
426491,train
426492,train
426493,train
426494,train
426495,train
426496,train
426497,train
426498,train
426499,train
426501,train
426502,train
426504,train
426507,train
426508,train
426509,train
426511,train
426513,train
426514,train
426515,train
426517,train
426518,train
426519,train
426520,train
426521,train
426522,train
426524,train
426525,train
426526,train
426527,train
426528,train
426529,train
426533,train
426536,train
426537,train
426539,train
426541,train
426542,train
426543,train
426545,train
426546,train
426548,train
426549,train
426550,train
426551,train
426552,train
426554,train
426555,train
426556,train
426557,train
426559,train
426561,train
426562,train
426563,train
426564,train
426565,train
426566,train
426568,train
426569,train
426570,train
426572,train
426573,train
426576,train
426577,train
426578,train
426580,train
426583,train
426585,train
426587,train
426590,train
426591,train
426592,train
426595,train
426596,train
426597,train
426598,train
426599,train
426600,train
426601,train
426604,train
426605,train
426606,train
426607,train
426608,train
426609,train
426610,train
426611,train
426613,train
426614,train
426615,train
426618,train
426620,train
426621,train
426622,train
426623,train
426624,train
426625,train
426626,train
426627,train
426629,train
426632,train
426633,train
426634,train
426637,train
426638,train
426639,train
426640,train
426641,train
426642,train
426644,train
426646,train
426647,train
426648,train
426649,train
426651,train
426652,train
426653,train
426654,train
426656,train
426657,train
426658,train
426660,train
426661,train
426664,train
426665,train
426666,train
426667,train
426668,train
426669,train
426671,train
426672,train
426675,train
426676,train
426677,train
426680,train
426681,train
426683,train
426685,train
426687,train
426690,train
426692,train
426694,train
426695,train
426696,train
426697,train
426698,train
426700,train
426701,train
426703,train
426704,train
426705,train
426706,train
426707,train
426708,train
426709,train
426710,train
426711,train
426712,train
426715,train
426716,train
426717,train
426719,train
426720,train
426721,train
426722,train
426726,train
426727,train
426734,train
426735,train
426737,train
426738,train
426739,train
426740,train
426741,train
426742,train
426743,train
426745,train
426746,train
426747,train
426749,train
426750,train
426752,train
426753,train
426754,train
426755,train
426756,train
426757,train
426758,train
426759,train
426763,train
426764,train
426765,train
426766,train
426767,train
426768,train
426769,train
426770,train
426771,train
426772,train
426773,train
426774,train
426775,train
426776,train
426779,train
426780,train
426781,train
426782,train
426783,train
426784,train
426785,train
426787,train
426789,train
426791,train
426793,train
426794,train
426795,train
426796,train
426797,train
426798,train
426800,train
426801,train
426802,train
426803,train
426804,train
426805,train
426806,train
426807,train
426808,train
426810,train
426813,train
426814,train
426815,train
426816,train
426819,train
426820,train
426823,train
426827,train
426828,train
426830,train
426832,train
426833,train
426837,train
426838,train
426839,train
426840,train
426841,train
426842,train
426843,train
426844,train
426845,train
426846,train
426848,train
426849,train
426850,train
426852,train
426854,train
426859,train
426860,train
426862,train
426863,train
426865,train
426866,train
426867,train
426868,train
426869,train
426870,train
426871,train
426872,train
426874,train
426875,train
426878,train
426879,train
426880,train
426881,train
426882,train
426883,train
426884,train
426887,train
426889,train
426893,train
426894,train
426896,train
426899,train
426901,train
426902,train
426904,train
426905,train
426906,train
426907,train
426908,train
426910,train
426911,train
426917,train
426919,train
426920,train
426921,train
426922,train
426924,train
426925,train
426926,train
426927,train
426930,train
426931,train
426932,train
426934,train
426935,train
426936,train
426937,train
426939,train
426940,train
426941,train
426942,train
426943,train
426944,train
426945,train
426946,train
426947,train
426948,train
426952,train
426953,train
426954,train
426956,train
426958,train
426960,train
426962,train
426963,train
426964,train
426965,train
426969,train
426971,train
426972,train
426973,train
426975,train
426976,train
426978,train
426979,train
426980,train
426981,train
426982,train
426983,train
426984,train
426985,train
426986,train
426987,train
426988,train
426989,train
426991,train
426992,train
426993,train
426995,train
426996,train
426997,train
426998,train
427000,train
427001,train
427002,train
427003,train
427004,train
427005,train
427006,train
427008,train
427012,train
427013,train
427014,train
427015,train
427016,train
427017,train
427018,train
427019,train
427020,train
427025,train
427027,train
427029,train
427030,train
427033,train
427034,train
427038,train
427039,train
427043,train
427045,train
427049,train
427051,train
427053,train
427056,train
427083,train
427085,train
427086,train
427087,train
427089,train
427091,train
427093,train
427094,train
427095,train
427096,train
427097,train
427098,train
427100,train
427102,train
427103,train
427104,train
427107,train
427108,train
427113,train
427118,train
427119,train
427123,train
427141,train
427166,train
427167,train
427170,train
427171,train
427172,train
427173,train
427175,train
427178,train
427180,train
427181,train
427183,train
427184,train
427185,train
427187,train
427188,train
427189,train
427190,train
427191,train
427192,train
427193,train
427195,train
427196,train
427200,train
427201,train
427202,train
427205,train
427207,train
427208,train
427211,train
427212,train
427213,train
427214,train
427216,train
427217,train
427219,train
427220,train
427221,train
427222,train
427224,train
427225,train
427226,train
427227,train
427229,train
427230,train
427232,train
427235,train
427237,train
427239,train
427240,train
427241,train
427246,train
427247,train
427248,train
427250,train
427251,train
427252,train
427255,train
427256,train
427257,train
427258,train
427259,train
427260,train
427261,train
427264,train
427266,train
427267,train
427268,train
427269,train
427271,train
427274,train
427275,train
427276,train
427277,train
427278,train
427280,train
427281,train
427282,train
427284,train
427285,train
427286,train
427287,train
427288,train
427289,train
427291,train
427292,train
427293,train
427294,train
427295,train
427296,train
427300,train
427302,train
427304,train
427305,train
427307,train
427308,train
427309,train
427310,train
427312,train
427314,train
427315,train
427317,train
427320,train
427321,train
427322,train
427325,train
427327,train
427329,train
427331,train
427333,train
427335,train
427336,train
427338,train
427339,train
427340,train
427341,train
427343,train
427345,train
427346,train
427347,train
427348,train
427349,train
427350,train
427351,train
427352,train
427354,train
427355,train
427357,train
427359,train
427360,train
427361,train
427362,train
427363,train
427366,train
427368,train
427369,train
427370,train
427371,train
427372,train
427374,train
427375,train
427376,train
427377,train
427378,train
427380,train
427381,train
427386,train
427388,train
427390,train
427391,train
427392,train
427393,train
427394,train
427395,train
427396,train
427399,train
427400,train
427401,train
427403,train
427404,train
427405,train
427406,train
427407,train
427409,train
427410,train
427411,train
427412,train
427414,train
427415,train
427416,train
427417,train
427420,train
427421,train
427422,train
427424,train
427425,train
427426,train
427428,train
427429,train
427433,train
427434,train
427435,train
427436,train
427441,train
427442,train
427443,train
427444,train
427446,train
427447,train
427448,train
427449,train
427451,train
427452,train
427457,train
427458,train
427460,train
427461,train
427462,train
427464,train
427466,train
427467,train
427468,train
427470,train
427471,train
427472,train
427475,train
427476,train
427477,train
427479,train
427480,train
427481,train
427482,train
427484,train
427486,train
427488,train
427490,train
427492,train
427494,train
427496,train
427497,train
427500,train
427501,train
427502,train
427503,train
427504,train
427506,train
427510,train
427511,train
427512,train
427513,train
427514,train
427515,train
427517,train
427518,train
427519,train
427520,train
427521,train
427522,train
427523,train
427525,train
427526,train
427528,train
427529,train
427531,train
427533,train
427534,train
427535,train
427536,train
427539,train
427540,train
427542,train
427543,train
427546,train
427547,train
427548,train
427549,train
427550,train
427552,train
427553,train
427555,train
427556,train
427559,train
427560,train
427561,train
427562,train
427563,train
427564,train
427565,train
427566,train
427568,train
427570,train
427571,train
427572,train
427573,train
427574,train
427576,train
427581,train
427584,train
427585,train
427587,train
427590,train
427592,train
427595,train
427596,train
427597,train
427598,train
427600,train
427602,train
427603,train
427605,train
427606,train
427607,train
427608,train
427609,train
427610,train
427611,train
427613,train
427614,train
427616,train
427623,train
427629,train
427630,train
427631,train
427633,train
427636,train
427638,train
427644,train
427648,train
427670,train
427674,train
427675,train
427678,train
427680,train
427682,train
427683,train
427684,train
427686,train
427687,train
427688,train
427689,train
427690,train
427691,train
427692,train
427693,train
427695,train
427696,train
427697,train
427699,train
427700,train
427701,train
427702,train
427704,train
427705,train
427706,train
427707,train
427709,train
427710,train
427711,train
427714,train
427715,train
427717,train
427718,train
427719,train
427720,train
427721,train
427722,train
427723,train
427724,train
427726,train
427727,train
427728,train
427729,train
427730,train
427731,train
427732,train
427733,train
427734,train
427736,train
427737,train
427740,train
427743,train
427744,train
427745,train
427746,train
427747,train
427748,train
427749,train
427751,train
427752,train
427753,train
427754,train
427755,train
427758,train
427759,train
427763,train
427764,train
427766,train
427767,train
427768,train
427769,train
427771,train
427772,train
427773,train
427775,train
427776,train
427777,train
427780,train
427781,train
427786,train
427787,train
427789,train
427790,train
427792,train
427793,train
427794,train
427800,train
427801,train
427802,train
427803,train
427804,train
427806,train
427807,train
427808,train
427810,train
427812,train
427813,train
427814,train
427816,train
427817,train
427821,train
427822,train
427823,train
427824,train
427825,train
427828,train
427829,train
427830,train
427831,train
427832,train
427833,train
427834,train
427836,train
427837,train
427838,train
427839,train
427840,train
427841,train
427842,train
427844,train
427845,train
427846,train
427848,train
427852,train
427853,train
427854,train
427855,train
427856,train
427858,train
427859,train
427860,train
427861,train
427862,train
427863,train
427864,train
427866,train
427867,train
427868,train
427869,train
427871,train
427872,train
427873,train
427875,train
427877,train
427878,train
427879,train
427880,train
427882,train
427885,train
427888,train
427890,train
427891,train
427892,train
427893,train
427895,train
427897,train
427898,train
427899,train
427900,train
427901,train
427905,train
427907,train
427908,train
427909,train
427911,train
427912,train
427913,train
427916,train
427917,train
427918,train
427919,train
427920,train
427922,train
427923,train
427925,train
427926,train
427928,train
427929,train
427930,train
427931,train
427932,train
427933,train
427934,train
427935,train
427937,train
427938,train
427939,train
427942,train
427943,train
427946,train
427947,train
427948,train
427951,train
427952,train
427953,train
427955,train
427956,train
427957,train
427960,train
427961,train
427962,train
427963,train
427964,train
427965,train
427967,train
427968,train
427969,train
427970,train
427972,train
427974,train
427975,train
427976,train
427977,train
427978,train
427979,train
427981,train
427982,train
427984,train
427987,train
427988,train
427989,train
427990,train
427992,train
427994,train
427997,train
428000,train
428001,train
428003,train
428005,train
428006,train
428007,train
428008,train
428009,train
428010,train
428011,train
428012,train
428014,train
428015,train
428016,train
428017,train
428018,train
428020,train
428021,train
428022,train
428024,train
428025,train
428027,train
428028,train
428029,train
428031,train
428033,train
428034,train
428035,train
428037,train
428039,train
428040,train
428041,train
428044,train
428049,train
428050,train
428056,train
428057,train
428058,train
428059,train
428061,train
428062,train
428064,train
428065,train
428066,train
428067,train
428068,train
428070,train
428072,train
428073,train
428074,train
428075,train
428076,train
428077,train
428078,train
428079,train
428081,train
428082,train
428083,train
428084,train
428087,train
428090,train
428091,train
428092,train
428093,train
428095,train
428098,train
428099,train
428102,train
428103,train
428104,train
428106,train
428107,train
428109,train
428110,train
428111,train
428112,train
428113,train
428115,train
428117,train
428120,train
428121,train
428122,train
428123,train
428124,train
428126,train
428128,train
428129,train
428130,train
428131,train
428132,train
428133,train
428135,train
428136,train
428137,train
428139,train
428140,train
428141,train
428142,train
428144,train
428150,train
428151,train
428152,train
428153,train
428154,train
428157,train
428158,train
428160,train
428163,train
428165,train
428167,train
428169,train
428172,train
428173,train
428174,train
428177,train
428178,train
428180,train
428182,train
428184,train
428185,train
428186,train
428191,train
428193,train
428194,train
428197,train
428199,train
428202,train
428203,train
428205,train
428209,train
428214,train
428216,train
428221,train
428226,train
428239,train
428248,train
428249,train
428250,train
428251,train
428252,train
428253,train
428254,train
428255,train
428256,train
428257,train
428258,train
428262,train
428263,train
428264,train
428265,train
428268,train
428269,train
428272,train
428273,train
428274,train
428276,train
428278,train
428279,train
428280,train
428281,train
428282,train
428284,train
428285,train
428286,train
428287,train
428288,train
428289,train
428290,train
428291,train
428293,train
428294,train
428295,train
428296,train
428297,train
428298,train
428299,train
428300,train
428301,train
428302,train
428303,train
428304,train
428307,train
428309,train
428316,train
428317,train
428318,train
428319,train
428320,train
428322,train
428323,train
428324,train
428325,train
428326,train
428327,train
428328,train
428329,train
428330,train
428331,train
428334,train
428335,train
428336,train
428337,train
428338,train
428339,train
428340,train
428341,train
428342,train
428343,train
428344,train
428346,train
428347,train
428349,train
428350,train
428352,train
428353,train
428354,train
428355,train
428356,train
428357,train
428358,train
428359,train
428360,train
428361,train
428362,train
428364,train
428365,train
428366,train
428367,train
428368,train
428369,train
428370,train
428371,train
428372,train
428374,train
428375,train
428376,train
428379,train
428381,train
428382,train
428383,train
428384,train
428385,train
428386,train
428387,train
428388,train
428390,train
428393,train
428394,train
428396,train
428397,train
428399,train
428402,train
428404,train
428405,train
428407,train
428408,train
428410,train
428412,train
428413,train
428415,train
428421,train
428422,train
428425,train
428426,train
428427,train
428428,train
428429,train
428430,train
428432,train
428433,train
428434,train
428435,train
428436,train
428437,train
428439,train
428441,train
428442,train
428443,train
428444,train
428445,train
428446,train
428448,train
428449,train
428450,train
428451,train
428452,train
428453,train
428454,train
428455,train
428456,train
428458,train
428459,train
428461,train
428462,train
428464,train
428466,train
428467,train
428469,train
428470,train
428471,train
428472,train
428473,train
428474,train
428475,train
428476,train
428478,train
428479,train
428481,train
428482,train
428483,train
428484,train
428489,train
428490,train
428493,train
428495,train
428496,train
428498,train
428499,train
428500,train
428501,train
428503,train
428505,train
428507,train
428508,train
428510,train
428511,train
428512,train
428513,train
428514,train
428516,train
428519,train
428520,train
428521,train
428522,train
428523,train
428525,train
428526,train
428528,train
428529,train
428530,train
428531,train
428533,train
428534,train
428536,train
428537,train
428538,train
428539,train
428541,train
428543,train
428544,train
428545,train
428547,train
428548,train
428549,train
428550,train
428552,train
428554,train
428555,train
428558,train
428562,train
428563,train
428564,train
428566,train
428568,train
428569,train
428570,train
428571,train
428573,train
428574,train
428576,train
428577,train
428578,train
428579,train
428580,train
428581,train
428582,train
428584,train
428585,train
428586,train
428592,train
428593,train
428594,train
428595,train
428596,train
428598,train
428599,train
428602,train
428603,train
428604,train
428605,train
428606,train
428607,train
428609,train
428610,train
428611,train
428612,train
428613,train
428615,train
428617,train
428619,train
428622,train
428623,train
428624,train
428625,train
428627,train
428630,train
428631,train
428632,train
428634,train
428635,train
428637,train
428638,train
428639,train
428644,train
428645,train
428646,train
428648,train
428651,train
428652,train
428653,train
428655,train
428656,train
428657,train
428658,train
428660,train
428661,train
428664,train
428665,train
428666,train
428667,train
428668,train
428670,train
428671,train
428673,train
428674,train
428675,train
428679,train
428681,train
428683,train
428685,train
428687,train
428688,train
428691,train
428692,train
428693,train
428694,train
428695,train
428696,train
428697,train
428698,train
428699,train
428700,train
428702,train
428703,train
428705,train
428706,train
428707,train
428710,train
428712,train
428713,train
428715,train
428716,train
428717,train
428718,train
428720,train
428721,train
428723,train
428725,train
428727,train
428728,train
428730,train
428731,train
428733,train
428734,train
428736,train
428737,train
428738,train
428739,train
428742,train
428743,train
428746,train
428749,train
428750,train
428755,train
428756,train
428758,train
428759,train
428763,train
428766,train
428767,train
428770,train
428771,train
428772,train
428773,train
428775,train
428776,train
428777,train
428780,train
428781,train
428782,train
428784,train
428785,train
428787,train
428788,train
428790,train
428791,train
428793,train
428795,train
428796,train
428798,train
428800,train
428802,train
428803,train
428807,train
428808,train
428810,train
428814,train
428819,train
428820,train
428825,train
428827,train
428829,train
428830,train
428833,train
428834,train
428838,train
428840,train
428841,train
428843,train
428844,train
